,Date,SPX,Value
3260,2002/12/16,-0.5699807556692815,-0.32985744
3261,2002/12/17,-0.5784491110252796,-0.32983205
3262,2002/12/18,-0.5920144791866422,-0.32980666
3263,2002/12/19,-0.5998657074316769,-0.3297813
3264,2002/12/20,-0.5867231856241225,-0.32975587
3265,2002/12/23,-0.5848603760113996,-0.3296797
3266,2002/12/24,-0.5904716614092337,-0.3296543
3267,2002/12/26,-0.5936830080422101,-0.32960346
3268,2002/12/27,-0.6099797350835774,-0.32957804
3269,2002/12/30,-0.6054198514303477,-0.32950175
3270,2002/12/31,-0.6049284353975434,-0.3294763
3271,2003/1/2,-0.5715464300063554,-0.32942545
3272,2003/1/3,-0.5720492743189922,-0.3294
3273,2003/1/6,-0.5487127269007087,-0.32932365
3274,2003/1/7,-0.5556611210389636,-0.3292982
3275,2003/1/8,-0.5705178848214164,-0.3292727
3276,2003/1/9,-0.5503469709167785,-0.32924727
3277,2003/1/10,-0.5503583991966111,-0.32922179
3278,2003/1/13,-0.5518555038546892,-0.32914537
3279,2003/1/14,-0.545684232745055,-0.32911992
3280,2003/1/15,-0.5610438408401445,-0.3290944
3281,2003/1/16,-0.565180878139566,-0.3290689
3282,2003/1/17,-0.579831932885031,-0.32904342
3283,2003/1/21,-0.5960143771280718,-0.3289414
3284,2003/1/22,-0.6065969642531113,-0.32891592
3285,2003/1/23,-0.5963343689633861,-0.3288904
3286,2003/1/24,-0.6259793268492958,-0.3288649
3287,2003/1/27,-0.6418874923763529,-0.3287883
3288,2003/1/28,-0.6292478148814354,-0.3287628
3289,2003/1/29,-0.6225965560188296,-0.32873726
3290,2003/1/30,-0.6451674086883251,-0.32871175
3291,2003/1/31,-0.6324934463539096,-0.32868618
3292,2003/2/3,-0.6272135810712225,-0.32860953
3293,2003/2/4,-0.6410646562284016,-0.32858396
3294,2003/2/5,-0.646333093231256,-0.32855842
3295,2003/2/6,-0.6525500774602209,-0.32853281
3296,2003/2/7,-0.6622184021986478,-0.32850727
3297,2003/2/10,-0.6550414424637399,-0.32843053
3298,2003/2/11,-0.662778387910448,-0.3284049
3299,2003/2/12,-0.6748009382944021,-0.32837942
3300,2003/2/13,-0.67629804295248,-0.3283538
3301,2003/2/14,-0.6562756966856668,-0.3283282
3302,2003/2/18,-0.6376704571181029,-0.32822576
3303,2003/2/19,-0.644573138137027,-0.32820016
3304,2003/2/20,-0.6537500468426497,-0.32817456
3305,2003/2/21,-0.6410989410678997,-0.32814893
3306,2003/2/24,-0.6589156293270102,-0.328072
3307,2003/2/25,-0.6520700897072492,-0.32804638
3308,2003/2/26,-0.6646640540828362,-0.32802075
3309,2003/2/27,-0.653544337805662,-0.3279951
3310,2003/2/28,-0.6491215935104241,-0.3279695
3311,2003/3/3,-0.6563671229243281,-0.32789248
3312,2003/3/4,-0.6710181776697929,-0.32786682
3313,2003/3/5,-0.6620355497213253,-0.32784122
3314,2003/3/6,-0.6708924665916337,-0.32781547
3315,2003/3/7,-0.6631326645852603,-0.3277898
3316,2003/3/10,-0.6876006117069767,-0.32771274
3317,2003/3/11,-0.6953147005940195,-0.32768705
3318,2003/3/12,-0.6913605157719205,-0.3276614
3319,2003/3/13,-0.6596927523556309,-0.3276357
3320,2003/3/14,-0.658127078018557,-0.32761
3321,2003/3/17,-0.6243907959525566,-0.3275329
3322,2003/3/18,-0.6202080455338045,-0.32750714
3323,2003/3/19,-0.611556837700484,-0.3274814
3324,2003/3/20,-0.6096711715280957,-0.32745567
3325,2003/3/21,-0.586677472504792,-0.32742995
3326,2003/3/24,-0.6227451236566541,-0.3273527
3327,2003/3/25,-0.6107340015525327,-0.327327
3328,2003/3/26,-0.6162081475923749,-0.3273012
3329,2003/3/27,-0.6178423916084447,-0.3272755
3330,2003/3/28,-0.623579388084438,-0.3272497
3331,2003/3/31,-0.641087512788067,-0.3271724
3332,2003/4/1,-0.6293163845604313,-0.32714662
3333,2003/4/2,-0.6036941811756167,-0.3271208
3334,2003/4/3,-0.6087797657011484,-0.32709506
3335,2003/4/4,-0.6060369785413111,-0.32706928
3336,2003/4/7,-0.6048027243193843,-0.32699192
3337,2003/4/8,-0.6066769622119399,-0.32696605
3338,2003/4/9,-0.6207337464061067,-0.32694027
3339,2003/4/10,-0.614345337979652,-0.32691443
3340,2003/4/11,-0.6180938137647632,-0.32688865
3341,2003/4/14,-0.5987457360080766,-0.32681116
3342,2003/4/15,-0.5923687558614547,-0.32678533
3343,2003/4/16,-0.6048255808790496,-0.3267595
3344,2003/4/17,-0.5892031223478088,-0.32673365
3345,2003/4/21,-0.5909973622815359,-0.32663023
3346,2003/4/22,-0.5688722125255139,-0.3266044
3347,2003/4/23,-0.5601295784535321,-0.3265785
3348,2003/4/24,-0.568803642846518,-0.32655266
3349,2003/4/25,-0.5832261319953298,-0.32652676
3350,2003/4/28,-0.5649065994235822,-0.32644907
3351,2003/4/29,-0.5614781154737855,-0.3264232
3352,2003/4/30,-0.5625295172183898,-0.32639727
3353,2003/5/1,-0.5632380705680146,-0.32637143
3354,2003/5/2,-0.5474899009586145,-0.32634544
3355,2003/5/5,-0.5515240837395422,-0.32626775
3356,2003/5/6,-0.5425643123507399,-0.32624182
3357,2003/5/7,-0.5480156018309167,-0.3262159
3358,2003/5/8,-0.55870104347445,-0.32618994
3359,2003/5/9,-0.5436842837743402,-0.326164
3360,2003/5/12,-0.5303131963701326,-0.3260862
3361,2003/5/13,-0.533524543003109,-0.32606024
3362,2003/5/14,-0.5369758835125711,-0.32603425
3363,2003/5/15,-0.5285303847162384,-0.32600826
3364,2003/5/16,-0.5312388870365778,-0.32598233
3365,2003/5/19,-0.5581296294828173,-0.32590437
3366,2003/5/20,-0.5593181705854134,-0.32587838
3367,2003/5/21,-0.5551011353271634,-0.3258524
3368,2003/5/22,-0.5454442388685692,-0.32582647
3369,2003/5/23,-0.5439014210911606,-0.32580042
3370,2003/5/27,-0.5230333821167308,-0.3256964
3371,2003/5/28,-0.5210448614258486,-0.32567036
3372,2003/5/29,-0.5251361856059396,-0.3256443
3373,2003/5/30,-0.5091937352393844,-0.32561827
3374,2003/6/2,-0.5052966918164488,-0.32554018
3375,2003/6/3,-0.5000853962127577,-0.3255141
3376,2003/6/4,-0.48330868141841865,-0.32548803
3377,2003/6/5,-0.4788516522836828,-0.32546198
3378,2003/6/6,-0.48157158288385493,-0.32543594
3379,2003/6/9,-0.495091237925887,-0.3253577
3380,2003/6/10,-0.48490864059499045,-0.3253316
3381,2003/6/11,-0.47046329488651334,-0.32530552
3382,2003/6/12,-0.4692861820637498,-0.32527947
3383,2003/6/13,-0.48060017909807917,-0.32525337
3384,2003/6/16,-0.4553093958284115,-0.32517505
3385,2003/6/17,-0.4542579940838072,-0.32514888
3386,2003/6/18,-0.45605223401753414,-0.32512277
3387,2003/6/19,-0.47364035667999166,-0.32509667
3388,2003/6/20,-0.4725089569765587,-0.32507056
3389,2003/6/23,-0.4885656901414404,-0.32499212
3390,2003/6/24,-0.4864971714917296,-0.324966
3391,2003/6/25,-0.4957883629956789,-0.32493985
3392,2003/6/26,-0.48378866917139013,-0.32491368
3393,2003/6/27,-0.4947598178107399,-0.3248875
3394,2003/6/30,-0.49672548194195676,-0.32480904
3395,2003/7/1,-0.4877885671128197,-0.3247828
3396,2003/7/2,-0.474726043264094,-0.32475662
3397,2003/7/3,-0.483925808529382,-0.32473046
3398,2003/7/7,-0.4625320686826501,-0.32462564
3399,2003/7/8,-0.4586235969798817,-0.32459942
3400,2003/7/9,-0.465057718525667,-0.3245732
3401,2003/7/10,-0.4804973245795852,-0.32454693
3402,2003/7/11,-0.46970902841755807,-0.32452077
3403,2003/7/14,-0.4631720523532788,-0.32444203
3404,2003/7/15,-0.46710338061571255,-0.32441574
3405,2003/7/16,-0.4744403362682776,-0.32438946
3406,2003/7/17,-0.48846283562294646,-0.32436323
3407,2003/7/18,-0.4752174592968982,-0.324337
3408,2003/7/21,-0.4918113216139147,-0.32425818
3409,2003/7/22,-0.48117159308971197,-0.32423186
3410,2003/7/23,-0.48060017909807917,-0.32420558
3411,2003/7/24,-0.48861140326077096,-0.3241793
3412,2003/7/25,-0.46909190130659467,-0.324153
3413,2003/7/28,-0.47156040975044833,-0.3240741
3414,2003/7/29,-0.47983448434929127,-0.32404774
3415,2003/7/30,-0.48188014643933663,-0.32402143
3416,2003/7/31,-0.4786573715265277,-0.32399508
3417,2003/8/1,-0.49026850383650616,-0.3239688
3418,2003/8/4,-0.4872171531211869,-0.32388973
3419,2003/8/5,-0.5070566469106778,-0.3238634
3420,2003/8/6,-0.5052052655777874,-0.32383677
3421,2003/8/7,-0.4971597565755977,-0.3238104
3422,2003/8/8,-0.493194143473666,-0.323784
3423,2003/8/11,-0.48976565952386925,-0.3237049
3424,2003/8/12,-0.478611658407197,-0.3236785
3425,2003/8/13,-0.48583433126143566,-0.32365215
3426,2003/8/14,-0.4784288059298746,-0.3236257
3427,2003/8/15,-0.4782459534525521,-0.32359928
3428,2003/8/18,-0.4678805036443331,-0.32352006
3429,2003/8/19,-0.4648977226080099,-0.32349363
3430,2003/8/20,-0.4672405199737044,-0.3234672
3431,2003/8/21,-0.4638348925835729,-0.32344073
3432,2003/8/22,-0.47551459457254736,-0.32341433
3433,2003/8/25,-0.4747717563834246,-0.323335
3434,2003/8/26,-0.4713204158739625,-0.32330853
3435,2003/8/27,-0.47125184619496663,-0.323282
3436,2003/8/28,-0.4643377368962097,-0.32325554
3437,2003/8/29,-0.4584293162227266,-0.32322907
3438,2003/9/2,-0.44245258101667356,-0.32312313
3439,2003/9/3,-0.4375612772482968,-0.32309657
3440,2003/9/4,-0.4356184696767453,-0.32307014
3441,2003/9/5,-0.44313827780663295,-0.32304356
3442,2003/9/8,-0.43142429097816043,-0.322964
3443,2003/9/9,-0.4411040439964202,-0.32293746
3444,2003/9/10,-0.45510368679142377,-0.3229109
3445,2003/9/11,-0.44881813288346295,-0.32288438
3446,2003/9/12,-0.44629248304044594,-0.3228578
3447,2003/9/15,-0.4506580859365206,-0.32277814
3448,2003/9/16,-0.4340756518993368,-0.32275152
3449,2003/9/17,-0.43790412564327647,-0.32272494
3450,2003/9/18,-0.4223502367910318,-0.32269835
3451,2003/9/19,-0.4260987125761429,-0.32267183
3452,2003/9/22,-0.4415040337905631,-0.32259202
3453,2003/9/23,-0.4344070720144838,-0.32256538
3454,2003/9/24,-0.45686364188565276,-0.3225388
3455,2003/9/25,-0.46384632086340555,-0.32251212
3456,2003/9/26,-0.47118327651597064,-0.3224855
3457,2003/9/29,-0.46006356023879635,-0.3224056
3458,2003/9/30,-0.47218896514124437,-0.3223789
3459,2003/10/1,-0.44676104251358484,-0.3223523
3460,2003/10/2,-0.4444525299873883,-0.32232565
3461,2003/10/3,-0.43346995306820607,-0.32229894
3462,2003/10/6,-0.4283272271435109,-0.3222189
3463,2003/10/7,-0.42272737002550936,-0.32219225
3464,2003/10/8,-0.4289786390939722,-0.32216555
3465,2003/10/9,-0.42332164057680743,-0.32213888
3466,2003/10/10,-0.42408733532559545,-0.32211214
3467,2003/10/13,-0.4157561193275893,-0.32203197
3468,2003/10/14,-0.4110362397567023,-0.3220053
3469,2003/10/15,-0.4141447318711847,-0.32197854
3470,2003/10/16,-0.4103619712465757,-0.32195184
3471,2003/10/17,-0.42264737206668085,-0.32192513
3472,2003/10/20,-0.4165218140763771,-0.3218448
3473,2003/10/21,-0.4149789962989686,-0.32181805
3474,2003/10/22,-0.43288711079674064,-0.3217913
3475,2003/10/23,-0.42899006737380485,-0.32176447
3476,2003/10/24,-0.4345442113724755,-0.32173777
3477,2003/10/27,-0.43200713324962586,-0.32165736
3478,2003/10/28,-0.4141104470316868,-0.32163054
3479,2003/10/29,-0.4126019140937763,-0.32160372
3480,2003/10/30,-0.41393902283419687,-0.32157695
3481,2003/10/31,-0.4096305613372856,-0.32155007
3482,2003/11/3,-0.40013366079634854,-0.3214696
3483,2003/11/4,-0.406727778259791,-0.32144278
3484,2003/11/5,-0.4083734505556935,-0.3214159
3485,2003/11/6,-0.40124220394011617,-0.32138908
3486,2003/11/7,-0.40677349137912155,-0.3213622
3487,2003/11/10,-0.41374474207704187,-0.3212816
3488,2003/11/11,-0.41436186918800527,-0.32125473
3489,2003/11/12,-0.40065936166865074,-0.32122782
3490,2003/11/13,-0.4008307858661404,-0.32120085
3491,2003/11/14,-0.41004197941126136,-0.32117403
3492,2003/11/17,-0.4177217834588059,-0.3210933
3493,2003/11/18,-0.4285557927401638,-0.32106632
3494,2003/11/19,-0.41908174875889204,-0.32103944
3495,2003/11/20,-0.4291272067317966,-0.32101253
3496,2003/11/21,-0.4272643971190738,-0.32098556
3497,2003/11/24,-0.4080648870002118,-0.32090467
3498,2003/11/25,-0.4059963683505009,-0.32087773
3499,2003/11/26,-0.40078507274680986,-0.3208508
3500,2003/11/28,-0.4010707797426262,-0.3207968
3501,2003/12/1,-0.3874482701821005,-0.32071579
3502,2003/12/2,-0.3914481681235301,-0.32068884
3503,2003/12/3,-0.3936081130119019,-0.32066178
3504,2003/12/4,-0.3879054013754066,-0.32063478
3505,2003/12/5,-0.39729944739784984,-0.32060778
3506,2003/12/8,-0.3883853891283782,-0.32052666
3507,2003/12/9,-0.3988079803357603,-0.32049963
3508,2003/12/10,-0.4000993759568506,-0.3204726
3509,2003/12/11,-0.3862025876803408,-0.32044554
3510,2003/12/12,-0.38285410168937256,-0.32041848
3511,2003/12/15,-0.3898253523872929,-0.32033727
3512,2003/12/16,-0.3817227019859396,-0.32031018
3513,2003/12/17,-0.38017988420853116,-0.32028306
3514,2003/12/18,-0.365665968821058,-0.32025594
3515,2003/12/19,-0.3662488110925235,-0.32022884
3516,2003/12/22,-0.36136893560397937,-0.32014748
3517,2003/12/23,-0.35784902541552144,-0.3201204
3518,2003/12/24,-0.36011182482238735,-0.3200932
3519,2003/12/26,-0.35799759305334583,-0.32003894
3520,2003/12/29,-0.3424665607607665,-0.3199575
3521,2003/12/30,-0.3422837082834439,-0.31993032
3522,2003/12/31,-0.3396780604815983,-0.31990314
3523,2004/1/2,-0.3436093887440321,-0.31984872
3524,2004/1/5,-0.3279069322539627,-0.31976712
3525,2004/1/6,-0.3262498316782276,-0.31973994
3526,2004/1/7,-0.3232099092427413,-0.31971273
3527,2004/1/8,-0.3168215008162864,-0.3196855
3528,2004/1/9,-0.3283183503279385,-0.31965828
3529,2004/1/12,-0.3221813640578021,-0.3195765
3530,2004/1/13,-0.3290497602372284,-0.3195493
3531,2004/1/14,-0.31842145999285837,-0.31952202
3532,2004/1/15,-0.316672933178462,-0.31949472
3533,2004/1/16,-0.30778173146865573,-0.31946748
3534,2004/1/20,-0.3089931291309172,-0.31935835
3535,2004/1/21,-0.29887910147901675,-0.31933105
3536,2004/1/22,-0.30308470845743396,-0.3193037
3537,2004/1/23,-0.3058160673374388,-0.3192764
3538,2004/1/26,-0.2900221846087084,-0.3191944
3539,2004/1/27,-0.30295899737927484,-0.31916708
3540,2004/1/28,-0.3207528290787201,-0.31913972
3541,2004/1/29,-0.3143072792531023,-0.31911233
3542,2004/1/30,-0.3177243349230662,-0.31908497
3543,2004/2/2,-0.3130044553521794,-0.31900284
3544,2004/2/3,-0.3121244778050649,-0.3189755
3545,2004/2/4,-0.3229813436460881,-0.3189481
3546,2004/2/5,-0.32062711800056104,-0.3189207
3547,2004/2/6,-0.3044332454776874,-0.3188933
3548,2004/2/9,-0.307804588028321,-0.318811
3549,2004/2/10,-0.3012561836842091,-0.3187836
3550,2004/2/11,-0.28729082572870346,-0.31875613
3551,2004/2/12,-0.2937478038341542,-0.31872872
3552,2004/2/13,-0.3009476201287274,-0.3187013
3553,2004/2/17,-0.28817080327581795,-0.3185914
3554,2004/2/18,-0.2940792239493012,-0.31856397
3555,2004/2/19,-0.2995190851496454,-0.31853643
3556,2004/2/20,-0.30289042770027896,-0.31850892
3557,2004/2/23,-0.3064560510080675,-0.31842643
3558,2004/2/24,-0.30862742417627226,-0.3183989
3559,2004/2/25,-0.30339327201291566,-0.31837142
3560,2004/2/26,-0.3019761653136663,-0.31834385
3561,2004/2/27,-0.30194188047416837,-0.31831634
3562,2004/3/1,-0.2893479160985815,-0.3182337
3563,2004/3/2,-0.29718771606378364,-0.3182061
3564,2004/3/3,-0.2949706297762483,-0.31817853
3565,2004/3/4,-0.29058217032050826,-0.318151
3566,2004/3/5,-0.28830794263381,-0.31812337
3567,2004/3/8,-0.2993476609521555,-0.3180406
3568,2004/3/9,-0.3069246104812065,-0.31801295
3569,2004/3/10,-0.3259984095219091,-0.31798536
3570,2004/3/11,-0.34555219631558365,-0.31795773
3571,2004/3/12,-0.3297925984263511,-0.3179301
3572,2004/3/15,-0.3481692723972618,-0.31784713
3573,2004/3/16,-0.34107231062118243,-0.31781954
3574,2004/3/17,-0.3261584054395664,-0.31779188
3575,2004/3/18,-0.3277926494556363,-0.3177642
3576,2004/3/19,-0.3421237123657868,-0.3177365
3577,2004/3/22,-0.358557578765146,-0.31765348
3578,2004/3/23,-0.36021467934088114,-0.3176258
3579,2004/3/24,-0.36320888865703715,-0.31759804
3580,2004/3/25,-0.34279798087591346,-0.3175703
3581,2004/3/26,-0.3440893764970037,-0.31754264
3582,2004/3/29,-0.32762122525814635,-0.3174594
3583,2004/3/30,-0.3224442144939532,-0.3174317
3584,2004/3/31,-0.323347048600733,-0.3174039
3585,2004/4/1,-0.31653579382047003,-0.31737614
3586,2004/4/2,-0.3055189320617898,-0.3173484
3587,2004/4/5,-0.29550775892838316,-0.31726503
3588,2004/4/6,-0.29826197436805313,-0.31723732
3589,2004/4/7,-0.30698175188036975,-0.31720942
3590,2004/4/8,-0.30836457374012116,-0.31718162
3591,2004/4/12,-0.3016447451985193,-0.3170703
3592,2004/4/13,-0.3196557142147851,-0.31704253
3593,2004/4/14,-0.3211071057535324,-0.31701463
3594,2004/4/15,-0.3203414110047446,-0.3169868
3595,2004/4/16,-0.31374729354130215,-0.3169589
3596,2004/4/19,-0.31236447168155074,-0.31687534
3597,2004/4/20,-0.33255824214585367,-0.3168474
3598,2004/4/21,-0.3257698439252562,-0.31681955
3599,2004/4/22,-0.30766744867032897,-0.31679162
3600,2004/4/23,-0.30690175392154123,-0.31676373
3601,2004/4/26,-0.3126958917966977,-0.3166799
3602,2004/4/27,-0.3097473955998726,-0.316652
3603,2004/4/28,-0.32768979493714223,-0.31662405
3604,2004/4/29,-0.3374266893545651,-0.31659615
3605,2004/4/30,-0.3449464974844529,-0.31656814
3606,2004/5/3,-0.33331250861480904,-0.31648427
3607,2004/5/4,-0.330958282969282,-0.31645626
3608,2004/5/5,-0.32869548356241607,-0.31642824
3609,2004/5/6,-0.3373124065562386,-0.3164003
3610,2004/5/7,-0.35478624642036954,-0.31637228
3611,2004/5/10,-0.36802019446658535,-0.31628823
3612,2004/5/11,-0.35850043736598275,-0.31626022
3613,2004/5/12,-0.3564090621566068,-0.31623214
3614,2004/5/13,-0.3573690376625498,-0.31620407
3615,2004/5/14,-0.3582147303701664,-0.31617606
3616,2004/5/17,-0.37147153497604746,-0.31609184
3617,2004/5/18,-0.3630260361797146,-0.31606376
3618,2004/5/19,-0.36622595453285817,-0.3160357
3619,2004/5/20,-0.36565454054122537,-0.3160076
3620,2004/5/21,-0.36066038225435487,-0.3159795
3621,2004/5/24,-0.35854615048531335,-0.31589517
3622,2004/5/25,-0.33838666486050833,-0.315867
3623,2004/5/26,-0.33622671997213627,-0.3158389
3624,2004/5/27,-0.3289811905582325,-0.31581068
3625,2004/5/28,-0.3296668873481917,-0.3157826
3626,2004/6/1,-0.32907261679689365,-0.31566986
3627,2004/6/2,-0.32474129874031704,-0.3156417
3628,2004/6/3,-0.3342839124005847,-0.31561354
3629,2004/6/4,-0.32758694041864844,-0.31558535
3630,2004/6/7,-0.3071074629585288,-0.3155007
3631,2004/6/8,-0.3050960857079814,-0.31547245
3632,2004/6/9,-0.31749576932641327,-0.31544417
3633,2004/6/10,-0.311621633492428,-0.31541598
3634,2004/6/14,-0.32439845034533743,-0.31530297
3635,2004/6/15,-0.3167186462977926,-0.3152747
3636,2004/6/16,-0.314947262923731,-0.3152464
3637,2004/6/17,-0.316672933178462,-0.31521812
3638,2004/6/18,-0.31327873406816314,-0.31518978
3639,2004/6/21,-0.31867288214917683,-0.31510487
3640,2004/6/22,-0.31397585913795506,-0.31507653
3641,2004/6/23,-0.3029475690994422,-0.31504822
3642,2004/6/24,-0.3068446125223777,-0.31501985
3643,2004/6/25,-0.3139530025782898,-0.31499147
3644,2004/6/28,-0.3151872568002168,-0.31490642
3645,2004/6/29,-0.3119301970479097,-0.31487808
3646,2004/6/30,-0.30662747520555744,-0.31484964
3647,2004/7/1,-0.3202271282064179,-0.3148212
3648,2004/7/2,-0.32429559582684336,-0.31479284
3649,2004/7/6,-0.334775328433389,-0.31467918
3650,2004/7/7,-0.33235253310886603,-0.31465077
3651,2004/7/8,-0.3428894071145749,-0.31462228
3652,2004/7/9,-0.3386609435764921,-0.31459385
3653,2004/7/12,-0.33690098848226313,-0.31450844
3654,2004/7/13,-0.3359981543754831,-0.31447998
3655,2004/7/14,-0.34019233307406793,-0.31445146
3656,2004/7/15,-0.34565505083407744,-0.31442302
3657,2004/7/16,-0.35170061086555243,-0.31439447
3658,2004/7/19,-0.35226059657735254,-0.31430894
3659,2004/7/20,-0.3433922514272115,-0.3142804
3660,2004/7/21,-0.36029467729970965,-0.31425184
3661,2004/7/22,-0.35690047818941106,-0.31422335
3662,2004/7/23,-0.3690715962111895,-0.31419474
3663,2004/7/26,-0.37150581981554537,-0.31410906
3664,2004/7/27,-0.3592089907156076,-0.31408048
3665,2004/7/28,-0.3585347222054807,-0.3140519
3666,2004/7/29,-0.35280915400932006,-0.31402332
3667,2004/7/30,-0.3513349059109075,-0.3139947
3668,2004/8/2,-0.34573504879290623,-0.31390882
3669,2004/8/3,-0.35365484671693664,-0.31388018
3670,2004/8/4,-0.3548662443791981,-0.31385157
3671,2004/8/5,-0.37535715011915033,-0.31382293
3672,2004/8/6,-0.39447666227918377,-0.31379423
3673,2004/8/9,-0.39304812730010175,-0.31370816
3674,2004/8/10,-0.3772542445713713,-0.3136795
3675,2004/8/11,-0.38095700723715187,-0.31365076
3676,2004/8/12,-0.3953223549868003,-0.31362212
3677,2004/8/13,-0.3935281150530734,-0.3135934
3678,2004/8/16,-0.3769113961763917,-0.31350723
3679,2004/8/17,-0.37420289385605204,-0.31347853
3680,2004/8/18,-0.3588204292012971,-0.31344974
3681,2004/8/19,-0.36332317145536364,-0.31342095
3682,2004/8/20,-0.3551862362145127,-0.31339216
3683,2004/8/23,-0.35823758692983165,-0.31330585
3684,2004/8/24,-0.3576547446583662,-0.3132771
3685,2004/8/25,-0.3476321432451269,-0.3132483
3686,2004/8/26,-0.34748357560730253,-0.3132195
3687,2004/8/27,-0.3444207966121507,-0.31319064
3688,2004/8/30,-0.3542719738279,-0.31310418
3689,2004/8/31,-0.3484549793930782,-0.3130753
3690,2004/9/1,-0.34654645666102457,-0.31304646
3691,2004/9/2,-0.3323753896685313,-0.3130177
3692,2004/9/3,-0.3377238246302141,-0.31298885
3693,2004/9/7,-0.32895833399856717,-0.3128733
3694,2004/9/8,-0.3347067587543931,-0.3128444
3695,2004/9/9,-0.33229539170970257,-0.3128155
3696,2004/9/10,-0.3259641246824112,-0.31278658
3697,2004/9/13,-0.3237927515142067,-0.31269976
3698,2004/9/14,-0.32092425327621005,-0.31267077
3699,2004/9/15,-0.33002116402300424,-0.31264186
3700,2004/9/16,-0.3264441124353828,-0.31261286
3701,2004/9/17,-0.3206728311198916,-0.31258386
3702,2004/9/20,-0.32792978881362805,-0.3124969
3703,2004/9/21,-0.3198157101324424,-0.31246787
3704,2004/9/22,-0.3378038225890429,-0.31243888
3705,2004/9/23,-0.34374652810202405,-0.31240988
3706,2004/9/24,-0.3417465791313093,-0.31238082
3707,2004/9/27,-0.3492778155410295,-0.31229368
3708,2004/9/28,-0.3418037205304725,-0.3122646
3709,2004/9/29,-0.3363867158897936,-0.31223556
3710,2004/9/30,-0.33663813804611203,-0.31220645
3711,2004/10/1,-0.31730148856925805,-0.3121774
3712,2004/10/4,-0.3131073098706732,-0.3120901
3713,2004/10/5,-0.31389586117912655,-0.31206095
3714,2004/10/6,-0.305244653345806,-0.31203187
3715,2004/10/7,-0.3182728923550337,-0.31200272
3716,2004/10/8,-0.32799835849262393,-0.31197357
3717,2004/10/11,-0.3254269955302763,-0.31188607
3718,2004/10/12,-0.3283412068876038,-0.31185693
3719,2004/10/13,-0.33770096807054883,-0.31182778
3720,2004/10/14,-0.3495406659771806,-0.31179857
3721,2004/10/15,-0.3439293805793464,-0.31176937
3722,2004/10/18,-0.3372781217167407,-0.31168178
3723,2004/10/19,-0.34960923565617646,-0.31165254
3724,2004/10/20,-0.3491178196233722,-0.31162325
3725,2004/10/21,-0.3458836164307306,-0.311594
3726,2004/10/22,-0.3581804455306684,-0.31156483
3727,2004/10/25,-0.35923184727527285,-0.311477
3728,2004/10/26,-0.340626607707709,-0.3114477
3729,2004/10/27,-0.3242727392671781,-0.31141835
3730,2004/10/28,-0.3219413701813163,-0.3113891
3731,2004/10/29,-0.31878716494750325,-0.3113598
3732,2004/11/1,-0.318432888272691,-0.31127182
3733,2004/11/2,-0.3183871751533604,-0.3112425
3734,2004/11/3,-0.3039304011650505,-0.31121314
3735,2004/11/4,-0.2828223683141349,-0.3111838
3736,2004/11/5,-0.2776796423894397,-0.31115443
3737,2004/11/8,-0.27914246220801964,-0.31106627
3738,2004/11/9,-0.28006815287446496,-0.31103685
3739,2004/11/10,-0.28140526161488555,-0.3110075
3740,2004/11/11,-0.26932556983176825,-0.31097808
3741,2004/11/12,-0.257108738690659,-0.31094867
3742,2004/11/15,-0.2575087284848021,-0.31086034
3743,2004/11/16,-0.2670970552644003,-0.3108309
3744,2004/11/17,-0.25965724509334126,-0.31080145
3745,2004/11/18,-0.25781729204028375,-0.31077194
3746,2004/11/19,-0.27291404969922234,-0.3107425
3747,2004/11/22,-0.2650285366146896,-0.31065404
3748,2004/11/23,-0.2653713850096693,-0.3106245
3749,2004/11/24,-0.25986295413032917,-0.31059498
3750,2004/11/26,-0.25884583722522264,-0.31053594
3751,2004/11/29,-0.2635085753969465,-0.31044728
3752,2004/11/30,-0.26893700831745804,-0.3104177
3753,2004/12/1,-0.2488803772111469,-0.31038815
3754,2004/12/2,-0.25006891831374306,-0.31035858
3755,2004/12/3,-0.2491089428077998,-0.31032896
3756,2004/12/6,-0.2501603445524042,-0.31024012
3757,2004/12/7,-0.2652113890920122,-0.31021053
3758,2004/12/8,-0.25866298474790034,-0.31018087
3759,2004/12/9,-0.25131460081550244,-0.31015125
3760,2004/12/10,-0.2527317075147518,-0.3101216
3761,2004/12/13,-0.2405263046534752,-0.3100326
3762,2004/12/14,-0.2351550131321268,-0.31000292
3763,2004/12/15,-0.2324807956512854,-0.30997324
3764,2004/12/16,-0.23534929388928205,-0.30994356
3765,2004/12/17,-0.24562331745883978,-0.3099138
3766,2004/12/20,-0.2451319014260355,-0.30982465
3767,2004/12/21,-0.23277793092693447,-0.30979493
3768,2004/12/22,-0.22808090791571298,-0.3097652
3769,2004/12/23,-0.22744092424508403,-0.30973542
3770,2004/12/27,-0.23339505803789784,-0.30961633
3771,2004/12/28,-0.22354388082214852,-0.30958652
3772,2004/12/29,-0.22364673534064233,-0.3095567
3773,2004/12/30,-0.22353245254231588,-0.30952695
3774,2004/12/31,-0.22539526215503866,-0.30949706
3775,2005/1/3,-0.2366406895103723,-0.3094076
3776,2005/1/4,-0.2526745661155886,-0.30937767
3777,2005/1/5,-0.25760015472346326,-0.30934784
3778,2005/1/6,-0.25285741859291094,-0.30931792
3779,2005/1/7,-0.25480022616446246,-0.30928805
